experiment_id,date,description,planner_label,rho_T,rho_Z,ucb_mode,budget,sims_per_backup,horizon,eta_world_obs,eta_world_trans,trial_seed,episode_return,runtime_s,n_correct_open,n_wrong_open,n_listen_actions
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,90,50.0,0.09197139999014325,5,0,0
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,91,17.0,0.08951310001430102,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,92,28.0,0.09092109999619424,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,93,6.0,0.09033249999629334,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,94,17.0,0.09133009999641217,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,95,28.0,0.09010189998662099,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,96,17.0,0.09150740000768565,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,97,-93.0,0.0916344000142999,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,98,-104.0,0.09036830000695772,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,99,6.0,0.0920901000208687,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.0,nominal,100,5,5,0.0,0.0,100,17.0,0.09193719999166206,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,1,-192.0,0.22946820000652224,1,2,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,2,17.0,0.21285330000682734,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,3,6.0,0.2032896000018809,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,4,-93.0,0.21845850002137013,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,5,-93.0,0.22108139999909326,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,6,-82.0,0.22262650000629947,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,7,-104.0,0.2100499999942258,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,8,-104.0,0.21537930000340566,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,9,6.0,0.22124809998786077,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,10,28.0,0.21218830000725575,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,11,6.0,0.21310349999112077,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,12,6.0,0.1948685000243131,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,13,-93.0,0.217342899995856,1,1,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,14,17.0,0.22239949999493547,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,15,28.0,0.21615789999486879,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,16,6.0,0.21320279999054037,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,17,6.0,0.2107657000015024,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,18,6.0,0.2071126000082586,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,19,17.0,0.2226045000134036,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,20,6.0,0.2216249999764841,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,21,6.0,0.20956690001185052,1,0,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,22,-82.0,0.2360208999889437,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,23,17.0,0.22519180001108907,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,24,-82.0,0.21244649999425747,2,1,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,25,17.0,0.2258397999976296,2,0,3
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,26,28.0,0.2262654000078328,3,0,2
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,27,-104.0,0.22582309998688288,0,1,4
E3,2026-05-08,rho_z_eta_sweep,robust_pomcp,0.0,0.05,nominal,100,5,5,0.0,0.0,28,-192.0,0.22214149998035282,1,2,2
